2605,Dion & The Belmonts,A Teenager in Love,1959,6.406,5.634,1.536,0,0.52
2606,Dave Clark Five,Bits & Pieces,1964,6.406,6.97,4.833,0.55,0
2607,Whitney Houston,Didn't We Almost Have it All,1987,6.402,4.287,0.571,3.412,0.611
2608,Cliff Richard & The Young Ones,Living Doll,1986,6.399,0.2,7.393,5.754,0
2609,Brothers Four,Greenfields,1960,6.397,2.701,1.525,2.011,0.526
2610,David Essex,Rock On,1973,6.396,5.23,4.96,1,0
2611,Elvis Presley,The Wonder of You,1970,6.393,6.255,6.284,0.54,0
2612,Lobo,Me & You & a Dog Named Boo,1971,6.393,3.695,4.171,4.188,0
2613,The Fugees,Ready Or Not,1996,6.392,1.06,2.25,6.423,0.516
2614,Jody Watley,Looking For a New Love,1987,6.391,3.823,2.077,2.307,0.524
2615,Genesis,Hold On My Heart,1992,6.39,3.13,2.063,1.751,1.271
2616,Crystal Waters,100% Pure Love,1994,6.39,4.048,1.158,2.23,0.563
2617,Tom Jones & Art of Noise,Kiss,1988,6.389,1.633,3.257,3.775,0.667
2618,Celine Dion,If You Asked Me To,1992,6.389,2.955,2.018,1.093,1.649
2619,Paula Cole,Where Have All the Cowboys Gone?,1997,6.388,3.669,1.069,1.271,1.027
2620,Pilot,January,1975,6.387,0.712,6.502,3.574,0
2621,Chris Brown,Yeah 3x,2011,6.387,3.215,2.7,0.643,0
2622,Lena Horne,Stormy Weather (Keeps Rainin' All the Time),1942,6.384,7.093,0,0,0
2623,T'Pau,Heart & Soul,1987,6.381,3.583,3.307,3.997,0
2624,Hall & Oates,Rich Girl,1977,6.379,7.393,2.031,1.167,0
2625,Duran Duran,I Don't Want Your Love,1988,6.378,2.301,0.571,6.613,0.643
2626,Duran Duran,Is There Something I Should Know?,1983,6.377,4.013,3.083,3.773,0
2627,Alanis Morissette,Head Over Feet,1996,6.376,2.414,2.143,2.114,1.033
2628,Jackie Wilson,Reet Petite,1983,6.375,1.745,4.018,7.397,0
2629,Roy Orbison,You Got It,1989,6.374,1.319,2.378,7.028,1.136
2630,Connie Francis,Where the Boys Are,1961,6.373,4.161,2.093,2.125,0
2631,Abba,Summer Night City,1978,6.373,0.736,3.227,8.914,0
2632,Paul Whiteman,Smoke Gets in Your Eyes,1934,6.373,4.215,0,0.512,0.52
2633,Duke Ellington,Caravan,1937,6.371,5.263,0,0,0.518
2634,Notorious BIG,Hypnotize,1997,6.37,4.154,0.6,2.335,0.529
2635,The Beach Boys,Surfin' USA,1963,6.369,7.221,2.363,0,0
2636,Johnny Mathis,It's Not For Me to Say,1957,6.368,5.983,1,0,0.536
2637,Elvis Presley,Bossa Nova Baby,1963,6.367,3.149,1.125,2,0.514
2638,Desireless,Voyage Voyage,1987,6.363,0.2,0.7,12.171,0.51
2639,S-Express,Theme From 'SExpress',1988,6.363,1.212,2.1,9.855,0
2640,Wings,Goodnight Tonight,1979,6.362,4.378,3.429,4.507,0
2641,Aerosmith,Amazing,1994,6.362,2.633,0.518,6.758,0.517
2642,The Carpenters,Hurting Each Other,1972,6.361,6.138,2.682,0.6,0.515
2643,P Diddy & Mase,Can't Nobody Hold Me Down,1997,6.36,3.824,0.553,0.527,1.547
2644,Len,Steal My Sunshine,1999,6.36,3.8,1.167,0.556,1.073
2645,Lenny Kravitz,It Ain't Over 'till It's Over,1991,6.354,4.351,0.591,1.997,1.766
2646,Ashford & Simpson,Solid,1985,6.351,2.124,4.458,6.609,0
2647,Jamiroquai,Canned Heat,1999,6.351,1.234,0.75,4.255,2.167
2648,Guy Mitchell,My Truly Truly Fair,1951,6.349,4.083,1.5,0,0.52
2649,The Who,Happy Jack,1967,6.344,3.074,5.2,3.237,0
2650,The Foundations,"Baby, Now That I've Found You",1967,6.343,5.334,5.362,1.796,0
2651,George Harrison,Give Me Love (Give Me Peace On Earth),1973,6.343,5.818,1.879,3.044,0
2652,Ricky Martin,She's All I Ever Had,1999,6.343,3.833,0,3.245,1.244
2653,50 Cent,21 Questions,2003,6.339,3.345,1.197,2.289,0.521
2654,John Waite,Missing You,1984,6.336,4.425,4.183,1.712,0
2655,Paul Young,Love of the Common People,1984,6.333,0.522,4.878,9.536,0
2656,Mario Lanza,The Loveliest Night Of The Year,1951,6.333,3.594,3,0,0
2657,Umberto Tozzi,Ti Amo,1977,6.333,0,0,15.078,0
2658,Guns n' Roses,Knockin' On Heaven's Door,1992,6.331,0.759,2.5,12.439,0
2659,The Rolling Stones,Mixed Emotions,1989,6.331,1.936,2.028,3.95,2.091
2660,Gloria Estefan & Miami Sound Machine,Anything For You,1988,6.325,4.532,0.6,1.75,0.556
2661,Kylie Minogue,Love At First Sight,2002,6.322,2.316,1,4.729,0.523
2662,Johnny Mercer & Jo Stafford,Candy,1945,6.322,5.12,0,0,1.024
2663,Ace of Base,Beautiful Life,1996,6.321,2.115,0.567,4.801,1.298
2664,Fleetwood Mac,Rhiannon (Will You Ever Win),1976,6.321,6.82,2.132,2.118,0
2665,Queen,Killer Queen,1974,6.321,4.016,2.505,4.629,0
2666,Coldplay,Yellow,2000,6.32,4.576,2.4,1.078,0
2667,The Vengaboys,We Like to Party!,1999,6.32,1.115,2.194,6.232,0.55
2668,Hall & Oates,Private Eyes,1981,6.313,7.329,1.803,0.75,0
2669,Buffalo Springfield,"For What It's Worth (Stop, Hey What's That Sound)",1967,6.31,10.353,1.253,1,0
2670,Hank Williams,I'm So Lonesome I Could Cry,1949,6.309,6.865,0,0,0
2671,The Shirelles,Soldier Boy,1962,6.308,6.849,3.543,0,0
2672,REM,Imitation of Life,2001,6.307,1.213,0.667,6.901,1.204
2673,Olivia Newton-John,Have You never Been Mellow?,1975,6.306,6.163,3.583,0.643,0
2674,Cliff Richard,Travellin' Light,1959,6.304,0.2,3.508,3,0
2675,Devo,Whip It,1980,6.304,7.776,1.855,0.833,0
2676,Keith Sweat,Twisted,1996,6.303,3.605,2.126,0.571,0.514
2677,No Doubt,Just a Girl,1996,6.302,2.842,1.392,3.618,0.521
2678,SWV,Weak,1993,6.301,6.316,0.53,0,0.571
2679,Plastic Bertrand,Ca Plane Pour Moi,1978,6.301,1.242,1.268,10.25,0
2680,Steve Harley & Cockney Rebel,Make Me Smile (Come Up & See Me),1975,6.3,1.747,5.639,3.304,0
2681,KT Tunstall,Black Horse & the Cherry Tree,2006,6.3,3.633,1.436,2.104,0.512
2682,Whitney Houston & Enrique Iglesias,Could I Have This Kiss Forever,2000,6.298,0.519,0.643,10.513,0.75
2683,Bing Crosby,Dolores,1941,6.296,3.071,3,0,0
2684,Orchestral Manoeuvres In The Dark,Maid of Orleans (The Waltz Joan of Arc),1982,6.294,0.201,1.803,10.522,0
2685,The Fleetwoods,Come Softly to Me,1959,6.293,6.42,2.167,0,0
2686,The Mindbenders,A Groovy Kind of Love,1966,6.293,6.735,2.75,0.526,0.512
2687,Kay Kyser,Ole Buttermilk Sky,1946,6.292,7.518,0,0,0
2688,Scooter,The Logical Song,2002,6.288,0,5.807,5.194,0
2689,Elvis Presley,A Mess of Blues,1960,6.284,1.252,3.671,2.8,0
2690,Bon Jovi,I'll Be There For You,1989,6.28,4.894,0.556,3.337,1.14
2691,Elton John,Circle of Life,1994,6.279,2.869,0.591,4.461,1.044
2692,The Osmonds,Down By the Lazy River,1972,6.279,5.65,3.556,2.2,0
2693,The Black Eyed Peas,Just Can't Get Enough,2011,6.275,3.895,1.379,1.137,0
2694,Miami Sound Machine,Conga,1986,6.273,2.941,3.368,2.096,0.517
2695,Sammy Kaye,I'm a Big Girl Now,1946,6.27,6.198,0,0,0.511
2696,Loreen,Euphoria,2012,6.27,0,1.5,7.5,0
2697,Alan O'Day,Undercover Angel,1977,6.27,6.265,3.773,0.7,0
2698,Chuck Berry,Sweet Little Sixteen,1958,6.269,6.304,2.063,0,0
2699,Green Day,Time of Your Life (Good Riddance),1998,6.266,4.174,1.739,0,1.029
2700,Paul Robeson,Ol' Man River,1928,6.265,5.162,0,0,0.512
2701,Debbie Gibson,Foolish Beat,1988,6.265,3.88,0.611,3.153,0.517
2702,Nickelback,Far Away,2006,6.264,4.301,1.044,1.614,0.531
2703,Dr Hook,Sexy Eyes,1980,6.263,4.978,2.8,3.197,0
2704,Mary Hopkin,Goodbye,1969,6.263,2.454,5.834,4.55,0
2705,The Darkness,I Believe in a Thing Called Love,2003,6.262,3.073,1.1,2.661,0.6
2706,Manfred Mann,Ha Ha Said the Clown,1967,6.262,0,2.906,7.01,0
2707,Freddy Martin,"Managua, Nicaragua",1947,6.261,5.758,0,0,0.521
2708,Beyonce,Listen,2007,6.258,2.316,0.625,2.196,2.015
2709,Frankie Trumbauer,Singin' the Blues,1927,6.257,6.232,0,0,0
2710,John Cougar Mellencamp,Hurt So Good,1982,6.256,6.86,2.881,0,0
2711,Bill Hayes,Ballad of Davy Crockett,1955,6.246,4.867,2.5,0,0
2712,Mel Torme,Careless Hands,1949,6.244,4.262,0.75,0,0.519
2713,Adam Ant,Goody Two Shoes,1982,6.244,2.868,4.333,3.116,0
2714,Richard Sanderson,Reality,1982,6.244,0,0,12.949,0.521
2715,Herbie Hancock,Rockit,1983,6.238,4.918,0.725,4.617,0
2716,Dean Martin,Return to Me,1958,6.237,2.142,2.207,2.332,0
2717,Dave Clark Five,Over & Over,1965,6.237,6.514,3.856,0.591,0
2718,Tina Turner,Typical Male,1986,6.234,3.636,0.53,7.621,0
2719,The Pointer Sisters,Slow Hand,1981,6.234,6.224,1.811,2.129,0
2720,Genesis,Follow You Follow Me,1978,6.233,2.317,2.313,4.848,0.513
2721,Britney Spears,I'm a Slave 4 U,2001,6.232,1.583,0.75,5.194,1.375
2722,Queen,Heaven For Everyone,1995,6.229,0.513,1.5,7.394,0.833
2723,Elvis Presley,Rock a Hula Baby,1962,6.228,0.745,5.089,1.278,0.548
2724,James Brown,Living in America,1986,6.227,3.509,1.233,3.805,0.511
2725,John Denver,Sunshine On My Shoulders,1974,6.226,6.263,2.333,0.625,0.527
2726,Don Azpiazu & his Havana Casino Orchestra,The Peanut Vendor,1930,6.225,5.013,0,0,0.625
2727,Guns n' Roses,Patience,1989,6.22,4.392,1.109,3.296,1.086
2728,The Carter Family,Wildwood Flower,1928,6.219,6.195,0,0,0
2729,Sting,Fields of Gold,1993,6.217,2.789,1.581,4.193,0.538
2730,Rod Stewart,Downtown Train,1990,6.217,3.142,2.1,1.129,1.139
2731,Phil Collins,Something Happened On the Way to Heaven,1990,6.217,2.898,2.067,2.957,0.545
2732,PM Dawn,Looking Through Patient Eyes,1993,6.216,2.922,2.091,0,2.014
2733,Joe Cocker,You Are So Beautiful,1975,6.216,6.285,1.17,1.145,0.529
2734,Young MC,Bust a Move,1989,6.216,5.199,2.664,0.571,0.53
2735,Dale & Grace,I'm Leaving it (All) Up to You,1963,6.213,5.227,2.524,0.667,0
2736,Peter Frampton,"Baby, I Love Your Way",1976,6.212,5.447,2.188,1.148,0.524
2737,Annie Lennox,Why?,1992,6.21,2.261,0.7,8.712,0.667
2738,Jeff Buckley,Hallelujah,2007,6.207,5.248,1,2.383,0
2739,Willie Nelson,Always On My Mind,1982,6.205,7.474,0.52,0.559,0
2740,Nirvana,Come As You Are,1992,6.203,3.959,0.611,5.097,0.514
2741,Eric Clapton,Layla (Unplugged),1992,6.203,1.619,2.022,2.665,2.04
2742,La Bouche,Sweet Dreams (Ola ola e),1994,6.202,2.79,0.523,5.957,0.538
2743,The Pet Shop Boys,Suburbia,1986,6.2,2.716,0.625,9.392,0
2744,James Brown,I Got You (I Feel Good),1965,6.199,10.877,2.257,0,0
2745,The Cure,"Friday, I'm in Love",1992,6.198,3.339,0.667,4.733,1.071
2746,Judy Garland,The Trolley Song,1944,6.189,7.18,0,0,0
2747,Wang Chung,Everybody Have Fun Tonight,1986,6.184,4.259,4.09,1.086,0
2748,MC Miker G & DJ Sven,Holiday Rap,1986,6.183,0,0.667,13.575,0.511
2749,Al Jolson,Sonny Boy,1928,6.181,5.064,0,0,0.534
2750,Bad English,When I See You Smile,1989,6.18,4.396,2.016,1.283,1.225
2751,The Drifters,Under the Boardwalk,1964,6.18,11.673,1.8,0,0
2752,Clarence 'Frogman' Henry,I Don't Know Why (But I Do),1961,6.179,4.164,3.002,1.417,0
2753,The Police,Wrapped Around Your Finger,1983,6.179,2.896,3.271,5.414,0
2754,Frank Sinatra,My Way,1969,6.179,6.357,4.111,0.528,0.527
2755,"David Guetta, Flo-Rida & Nicki Minaj",Where Them Girls At,2011,6.175,2.139,1.352,2.719,0
2756,Judy Garland & Gene Kelly,For Me & My Gal,1943,6.173,4.273,0.75,0,0.52
2757,Janet Jackson,Rhythm Nation,1989,6.171,3.862,0.543,3.411,1.75
2758,Alvin Stardust,My Coo-Ca-Choo,1974,6.17,0.2,6.752,4.337,0
2759,Martika,Love... Thy Will Be Done,1991,6.169,1.623,3.196,3.454,1.162
2760,Elvis Presley,Don't Cry Daddy,1970,6.166,5.005,3.742,3.248,0
2761,Eminem,My Name Is,1999,6.166,2.913,1.629,2.826,0.512
2762,The Backstreet Boys,Drowning,2001,6.163,1.053,0.75,5.078,1.859
2763,Eddie Fisher,Anytime,1952,6.155,3.998,1.5,0,0.513
2764,Styx,The Best of Times,1981,6.152,4.176,2.024,2.167,0.516
2765,Ne-Yo,Sexy Love,2006,6.151,4.897,0.7,1.068,0.521
2766,REM,Drive,1992,6.149,2.261,0.591,9.013,0.6
2767,TLC,Diggin' On You,1995,6.148,3.032,1.079,2.743,0.625
2768,The Commodores,Brick House,1977,6.147,5.204,2.108,1.1,0.513
2769,Julio Iglesias & Willie Nelson,To All the Girls I've Loved Before,1984,6.147,3.686,3.684,3.627,0
2770,The Weavers,On Top of Old Smokey,1951,6.144,7.604,0,0,0
2771,Johnnie Ray,The Little White Cloud that Cried,1951,6.14,4.642,0.833,0,0.53
2772,The Pussycat Dolls,When I Grow Up,2008,6.139,3.684,1.41,3.54,0
2773,Tommy Roe,Sweet Pea,1966,6.137,4.977,6.504,0.531,0
2774,Akon,"Right Now (Na, Na, Na)",2008,6.136,3.829,1.179,1.641,0.524
2775,America,Sister Golden Hair,1975,6.134,5.829,1.714,0.833,0.511
2776,REM,Man On the Moon,1993,6.133,3.681,1.061,3.111,0.518
2777,Jean Knight,Mr Big Stuff,1971,6.127,8.663,0.75,0.7,0.511
2778,Helen Shapiro,You Don't Know,1961,6.127,0.2,5.01,3.143,0
2779,The Commodores,Nightshift,1985,6.125,2.402,3.725,6.302,0
2780,Louis Armstrong,Mack the Knife,1956,6.125,3.894,3.625,0,0
2781,The Eurythmics,Would I Lie to You?,1985,6.121,3.486,4.16,3.51,0
2782,Fifth Dimension,Up Up & Away,1967,6.12,8.282,6.31,0,0
2783,Rudy Vallee & his Connecticut Yankees,"Brother, Can You Spare a Dime?",1932,6.119,5.025,0,0,0.517
2784,Westlife,Uptown Girl,2001,6.118,0,3.9,6.938,0.55
2785,Racey,Some Girls,1979,6.118,0,9.333,5.757,0
2786,The Rolling Stones,Undercover of the Night,1983,6.117,3.188,2.091,6.199,0
2787,Michael Andrews & Gary Jules,Mad World,2004,6.117,2.202,2.4,4.878,0
2788,Shakira,Objection (Tango),2002,6.116,1.621,1.085,5.666,0.548
2789,Sade,No Ordinary Love,1992,6.115,2.095,0.571,4.81,2.029
2790,Marcy Playground,Sex & Candy,1998,6.114,3.494,1.056,2.198,0.511
2791,George Michael,Monkey,1988,6.113,3.63,2.077,3.907,0
2792,Freddy Martin,Piano Concerto in B Flat,1941,6.113,5.7,0,0,0.511
2793,Bee Gees,Alone,1997,6.111,0.536,2.225,5.448,1.041
2794,The Go Gos,We Got The Beat,1982,6.108,7.13,0.75,0.611,0
2795,Louis Armstrong,All of Me,1932,6.107,4.978,0,0,0.553
2796,Gorillaz,19-2000,2001,6.106,0.722,2.167,3.817,1.655
2797,The Commodores,Lady (You Bring Me Up),1981,6.103,4.43,2.018,1.717,0.52
2798,Kelly Rowland,Stole,2003,6.1,1.581,1.553,4.647,0.527
2799,John Denver,I'm Sorry,1975,6.099,6.519,4.325,0,0
2800,Gwen Stefani,Cool,2005,6.099,2.384,0.591,5.576,0.513
2801,Kim Wilde,Chequered Love,1981,6.096,0.2,3.825,8.123,0
2802,Herb Alpert,Rise,1979,6.096,6.564,2.669,0,0.526
2803,Cher,Half-breed,1973,6.092,6.557,5.333,0,0
2804,The Commodores,Still,1979,6.089,5.103,2.483,1.1,0.515
2805,David Bowie,Absolute Beginners,1986,6.089,1.233,3.667,7.998,0
2806,Hootie & The Blowfish,Old Man & Me (When I Get To Heaven),1996,6.083,2.66,2.018,0.528,1.261
2807,The Isley Brothers,Twist & Shout,1962,6.082,9.153,0.524,0,0
2808,Lieutenant Pigeon,Mouldy Old Dough,1972,6.081,0.2,7.405,3.794,0
2809,Destiny's Child,Jumpin' Jumpin',2000,6.081,3.855,1.277,1.271,0.511
2810,Ivo Robic,Morgen,1959,6.081,1.797,2.043,2.719,0
2811,War,Cisco Kid,1973,6.079,6.934,2.5,1.145,0
2812,Reel 2 Real,I Like to Move It,1994,6.076,1.261,2.229,8.593,0
2813,Eve & Alicia Keys,Gangsta Lovin',2002,6.076,2.626,1.194,3.102,0.556
2814,Cher,Dark Lady,1974,6.075,5.216,3.321,2.475,0
2815,Robyn,Show Me Love,1997,6.073,3.768,0.625,1.168,1.043
2816,Phil Collins,Both Sides of the Story,1993,6.072,1.054,0.643,5.648,2.018
2817,Billy Joel,It's Still Rock 'n' Roll to Me,1980,6.07,7.707,3.323,0,0
2818,Freddy Fender,Wasted Days & Wasted Nights,1975,6.064,5.861,3,1.341,0
2819,Billy Idol,Eyes Without a Face,1984,6.064,3.59,1.256,3.976,0.516
2820,Aretha Franklin,Chain of Fools,1967,6.063,9.824,2.029,0.583,0
2821,Sheryl Crow,My Favourite Mistake,1998,6.062,2.333,0.611,1.667,2.016
2822,Badfinger,No Matter What,1970,6.059,3.675,4.208,1.731,0.533
2823,Isham Jones,Swingin' Down the Lane,1923,6.058,4.895,0,0,0.591
2824,Ray Anthony,Dragnet,1953,6.057,4.894,0.643,0,0.519
2825,U2,Window In The Skies,2007,6.057,0,2.25,6.032,0.833
2826,Kylie Minogue & Jason Donovan,Especially For You,1989,6.055,0,4.252,6.931,1.159
2827,Elvis Presley,Hard Headed Woman,1958,6.051,4.177,2.5,0.559,0
2828,Eileen Barton,If I Knew You Were Comin' I'd Have Baked a Cake,1950,6.051,7.452,0,0,0
2829,Jim Diamond,I Should Have Known Better,1985,6.051,0.2,5.861,5.228,0.517
2830,Eddy Howard,(It's No) Sin,1951,6.048,7.485,0,0,0
2831,George Michael,Kissing a Fool,1988,6.048,1.924,2.056,2.364,1.327
2832,Joan Weber,Let Me Go Lover,1955,6.047,5.108,2.063,0,0
2833,Nelson,(Can't Live Without Your) Love & Affection,1990,6.045,5.366,0.519,1.234,0.6
2834,Culture Club,Time (Clock of the Heart),1983,6.044,3.855,2.333,4.253,0
2835,Wings,Uncle Albert (Admiral Halsey),1971,6.043,8.276,5.167,0,0
2836,Frankie Carle,Oh! What it Seemed to Be,1946,6.042,7.218,0,0,0
2837,Creedence Clearwater Revival,Fortunate Son,1969,6.041,9.488,3.002,0.563,0
2838,Tony Christie,(Is This the Way To) Amarillo,1971,6.041,0.2,3.299,7.212,0
2839,The Young Rascals,Good Lovin',1966,6.038,10.577,2.834,0,0
2840,Freddie & The Dreamers,I'm Telling You Now,1965,6.034,8.372,3.843,0,0
2841,Alice Cooper,Poison,1989,6.033,3.166,2.059,4.852,0.532
2842,Avril Lavigne,Nobody's Home,2004,6.032,3.126,0.542,2.684,1.026
2843,Coolio,Fantastic Voyage,1994,6.03,4.394,0.524,0.532,1.054
2844,Billy Vaughn,"Wheels (Vier Schimmel, ein Wagen)",1961,6.03,0.536,0,6.228,0
2845,Jewel Akens,The Birds & the Bees,1965,6.03,6.051,1.534,2.417,0
2846,Simon & Garfunkel,I am a Rock,1966,6.029,6.174,2.727,0.591,0.512
2847,Arthur Gibbs & his Gang,Charleston,1924,6.029,4.461,0,0,1
2848,Meat Loaf,I'd Lie For You (And That's the Truth),1995,6.029,1.841,1.5,4.651,0.51
2849,Joey Scarbury,Theme From 'Greatest American Hero' (Believe It Or Not),1981,6.027,6.29,2.111,0,0.516
2850,The Kaiser Chiefs,Ruby,2007,6.027,0.529,1.5,6.101,0.536
2851,The Teddy Bears,To Know Him is to Love Him,1958,6.025,3.263,3.654,0.511,0
2852,Dreamweavers,It's Almost Tomorrow,1956,6.024,2.029,5.006,0,0
2853,Frank Mills,Music Box Dancer,1979,6.023,5.178,1.559,4.47,0
2854,The Temptations,I Can't Get Next to You,1969,6.021,10.412,1.16,0,0.511
2855,Fountains of Wayne,Stacy's Mom,2003,6.021,5.342,0.591,0,0.514
2856,Joan Baez,The Night They Drove Old Dixie Down,1971,6.02,7.126,2.922,1.854,0
2857,Randy Vanwarmer,Just When I Needed You Most,1979,6.018,4.289,2.379,2.167,0.55
2858,Manfred Mann,Pretty Flamingo,1966,6.018,3.388,5.708,1.959,0
2859,Brownstone,If You Love Me,1995,6.018,2.953,2.125,0.563,0.556
2860,Slim Whitman,Rose Marie,1955,6.017,0.746,3.532,1.5,0
2861,Neil Diamond,Sweet Caroline (Good Times Never Seemed So Good),1969,6.017,8.936,3.602,0.559,0
2862,New Kids On The Block,I'll Be Loving You (Forever),1989,6.016,4.967,0.7,1.751,1.345
2863,Janet Jackson,Someone to Call My Lover,2001,6.015,2.451,0.591,1.095,2.01
2864,Fergie & Ludacris,Glamorous,2007,6.015,5.571,1.244,1.058,0
2865,Mud,Tiger Feet,1974,6.014,0.2,4.279,6.112,0
2866,Charlie Rich,Behind Closed Doors,1973,6.013,8.047,1.967,0.54,0
2867,U2,Elevation,2001,6.012,0.2,3.833,5.003,0.518
2868,The Temptations,Ball of Confusion (That's What the World is Today),1970,6.012,8.828,1.286,2.028,0
2869,The Bay City Rollers,Bye Bye Baby,1975,6.011,0,7.534,3.489,0
2870,Albert Hammond,Free Electric Band,1973,6.011,1.253,1.679,6.649,0
2871,Miley Cyrus,The Climb,2009,6.01,3.982,1.153,1.751,0.515
2872,Frank Sinatra,Theme From 'New York New York',1980,6.01,6.71,1.751,1.7,0
2873,Vangelis,Conquest of Paradise,1995,6.01,0.516,0.517,12.462,0
2874,Jimmy Dorsey,The Breeze & I,1940,6.01,5.329,0,0,0.517
2875,Ofra Haza,Im Nin'Alu,1988,6.009,0.2,0.567,13.657,0
2876,Eddie Hodges,I'm Gonna Knock On Your Door,1961,6.006,2.313,4.761,1.611,0
2877,Happenings,See You in September,1966,6.006,7.659,3,0,0.591
2878,Mitch Miller,March From The River Kwai,1958,6.005,1.064,0.567,3.869,0
2879,Mahalia Jackson,Move On Up a Little Higher,1948,5.999,6.159,0,0,0
2880,Smokie,Lay Back in the Arms of Someone,1977,5.999,0,1.111,11.907,0
2881,John Travolta & Olivia Newton-John,Grease Megamix,1991,5.996,2.027,4.336,4.319,0
2882,Monica,The First Night,1998,5.992,3.993,0.667,1.153,0.625
2883,D:Ream,He Loves U Not,2001,5.991,3.456,0.559,1.193,1.026
2884,Franz Ferdinand,Do You Want To?,2005,5.99,2.83,0.75,0.6,2.053
2885,Lily Allen,Smile,2006,5.989,2.591,1.5,2.796,0.667
2886,Soul II Soul,Get a Life,1990,5.986,0.519,1.333,5.685,1.716
2887,Patti Austin & James Ingram,"Baby, Come to Me",1983,5.982,4.558,0.591,1.858,0.523
2888,The Cure,Love Song,1989,5.979,5.303,0.556,3.296,0.559
2889,Monica,Angel of Mine,1999,5.979,5.315,0.518,0,0.53
2890,Bill Haley & his Comets,See You Later Alligator,1956,5.977,4.903,1.146,0.75,0
2891,Three Doors Down,Kryptonite,2000,5.975,6.433,0,1.063,0
2892,DJ Jazzy Jeff & The Fresh Prince,Summertime,1991,5.975,4.412,0.625,2.379,1.14
2893,Usher,Confessions Part II,2004,5.972,4.395,0.7,1.155,0.518
2894,Melanie,Lay Down (Candles in The Rain),1970,5.971,3.75,3.579,2.083,0.522
2895,INXS,New Sensation,1988,5.97,2.707,3.11,1.101,0.519
2896,Janet Jackson,What Have You Done For Me Lately,1986,5.969,3.563,2.719,3.979,0
2897,The Righteous Brothers,(You're My) Soul & Inspiration,1966,5.968,9.193,2.067,0.53,0
2898,Christina Aguilera,Candyman,2007,5.967,1.853,1.184,4.548,0.536
2899,TLC,"Baby, Baby, Baby",1992,5.965,5.35,0.518,0.611,0.667
2900,Marmalade,Reflections of My Life,1970,5.963,4.097,2.753,2.359,0.583
2901,Glen Campbell,Wichita Lineman,1968,5.963,9.902,4.143,0,0
2902,Rihanna,Shut Up & Drive,2007,5.961,3.559,1.223,4.076,0
2903,Lady GaGa,The Edge Of Glory,2011,5.961,3.523,1.192,1.358,0
2904,Ke$ha,We R Who We R,2011,5.961,4.734,2.04,0,0
2905,Bread,Make it With You,1970,5.958,9.265,1.925,0,0.528
2906,Frank Ifield,I Remember You,1962,5.957,1.413,6.809,0.75,0
2907,Harry James,You Made Me Love You (I Didn't Want to Do It),1941,5.956,5.525,0,0.524,0
2908,The Sweet,Wig-Wam Bam,1972,5.956,0.2,1.925,8.137,0
2909,Barbra Streisand,People,1964,5.954,7.941,0.553,0.533,0.514
2910,Edwyn Collins,A Girl Like You,1995,5.952,1.233,1.771,7.942,0
2911,Neil Diamond,Long Fellow Serenade,1974,5.952,2.477,3.273,4.784,0
2912,Cliff Richard,The Next Time,1963,5.946,0.2,4.204,3.333,0
2913,Johnny Cash,I Walk the Line,1956,5.946,8.995,0,0,0
2914,Pat Boone,I'll Be Home,1956,5.945,3.771,3.525,0,0
2915,Carol Douglas,Doctor's Orders,1975,5.945,4.489,3.667,1.873,0
2916,Cathy Dennis,Touch Me (All Night Long),1991,5.945,3.717,0.7,2.288,1.666
2917,Whitney Houston,Step By Step,1997,5.944,1.317,1.077,6.879,0.527
2918,The Killers,Somebody Told Me,2004,5.943,3.197,0.833,3.063,0.511
2919,Johnny Mathis,Chances Are,1957,5.94,7.154,0.833,0,0
2920,Travis,Sing,2001,5.938,1.221,1.335,4.671,1.273
2921,Natalie Cole,Pink Cadillac,1988,5.935,2.773,1.202,3.917,0.518
2922,REM,"What's the Frequency, Kenneth?",1994,5.935,2.28,0.611,6.218,0.567
2923,Bill Conti,Gonna Fly Now (Theme From 'Rocky'),1977,5.934,6.829,1.765,0,0.531
2924,Enrique Iglesias,Escape,2002,5.933,2.706,1.337,4.891,0
2925,2 Unlimited,Tribal Dance,1993,5.933,0,0.75,11.657,1.123
2926,The Korgis,Everybody's Got to Learn Sometime,1980,5.931,1.8,1.2,8.351,0
2927,Pat Boone,Don't Forbid Me,1957,5.929,3.513,1.503,0.516,0.526
2928,Fleetwood Mac,Oh Well (Part 1),1969,5.928,1.741,3.824,5.873,0
2929,Duane Eddy,Because They're Young,1960,5.925,3.569,3.036,1.077,0
2930,Jose Feliciano,Light My Fire,1968,5.924,5.058,4.296,0.542,0.667
2931,A Flock of Seagulls,I Ran (So Far Away),1982,5.923,4.376,3.735,0.833,0
2932,Harold Melvin & The Bluenotes,If You Don't Know Me By Now,1972,5.922,7.603,1.875,1.167,0
2933,The Doobie Brothers,Listen to the Music,1972,5.922,3.499,1.703,2.192,1.028
2934,Janet Jackson,Nasty,1986,5.922,4.169,0.553,5.618,0
2935,Juice Newton,Queen of Hearts,1981,5.921,6.228,1,2.356,0
2936,Ashanti,Rock Wit U (Awww Baby),2003,5.921,2.587,0.643,1.675,1.513
2937,Don Henley,Dirty Laundry,1982,5.92,3.911,4.519,0.583,0
2938,Frank Ifield,Lovesick Blues,1962,5.92,0.723,6.125,1.563,0
2939,Jennifer Lopez,Play,2001,5.919,2.134,0.833,5.225,0.521
2940,Sam Brown,Stop,1988,5.917,0.716,1.303,8.294,0.512
